,Data,Time,con_sk
3285,17.05.2019,21:00:00,584.0
3286,17.05.2019,22:00:00,621.0
3287,17.05.2019,23:00:00,569.0
3288,18.05.2019,0:00:00,515.0
3289,18.05.2019,1:00:00,459.0
3290,18.05.2019,2:00:00,472.0
3291,18.05.2019,3:00:00,466.0
3292,18.05.2019,4:00:00,593.0044578888712
3293,18.05.2019,5:00:00,455.0
3294,18.05.2019,6:00:00,456.0
3295,18.05.2019,7:00:00,436.0
3296,18.05.2019,8:00:00,474.0
3297,18.05.2019,9:00:00,525.0
3298,18.05.2019,10:00:00,560.0
3299,18.05.2019,11:00:00,570.0
3300,18.05.2019,12:00:00,554.0
3301,18.05.2019,13:00:00,544.0
3302,18.05.2019,14:00:00,543.0
3303,18.05.2019,15:00:00,548.0
3304,18.05.2019,16:00:00,580.0
3305,18.05.2019,17:00:00,538.0
3306,18.05.2019,18:00:00,478.0
3307,18.05.2019,19:00:00,521.0
3308,18.05.2019,20:00:00,540.0
3309,18.05.2019,21:00:00,586.0
3310,18.05.2019,22:00:00,616.0
3311,18.05.2019,23:00:00,538.0
3312,19.05.2019,0:00:00,502.0
3313,19.05.2019,1:00:00,467.0
3314,19.05.2019,2:00:00,459.0
3315,19.05.2019,3:00:00,460.0
3316,19.05.2019,4:00:00,473.0
3317,19.05.2019,5:00:00,436.0
3318,19.05.2019,6:00:00,433.0
3319,19.05.2019,7:00:00,440.0
3320,19.05.2019,8:00:00,457.0
3321,19.05.2019,9:00:00,481.0
3322,19.05.2019,10:00:00,478.0
3323,19.05.2019,11:00:00,550.0
3324,19.05.2019,12:00:00,538.0
3325,19.05.2019,13:00:00,534.0
3326,19.05.2019,14:00:00,576.0
3327,19.05.2019,15:00:00,543.0
3328,19.05.2019,16:00:00,564.0
3329,19.05.2019,17:00:00,589.0
3330,19.05.2019,18:00:00,540.0
3331,19.05.2019,19:00:00,524.0
3332,19.05.2019,20:00:00,570.0
3333,19.05.2019,21:00:00,597.0
3334,19.05.2019,22:00:00,618.0
3335,19.05.2019,23:00:00,629.0
3336,20.05.2019,0:00:00,548.0
3337,20.05.2019,1:00:00,500.0
3338,20.05.2019,2:00:00,488.0
3339,20.05.2019,3:00:00,436.0
3340,20.05.2019,4:00:00,459.0
3341,20.05.2019,5:00:00,444.0
3342,20.05.2019,6:00:00,636.0
3343,20.05.2019,7:00:00,444.0
3344,20.05.2019,8:00:00,489.0
3345,20.05.2019,9:00:00,547.0
3346,20.05.2019,10:00:00,568.0
3347,20.05.2019,11:00:00,552.0
3348,20.05.2019,12:00:00,557.0
3349,20.05.2019,13:00:00,568.0
3350,20.05.2019,14:00:00,544.0
3351,20.05.2019,15:00:00,619.0
3352,20.05.2019,16:00:00,580.0
3353,20.05.2019,17:00:00,540.0
3354,20.05.2019,18:00:00,517.0
3355,20.05.2019,19:00:00,554.0
3356,20.05.2019,20:00:00,547.0
3357,20.05.2019,21:00:00,629.0
3358,20.05.2019,22:00:00,622.0
3359,20.05.2019,23:00:00,633.0
3360,21.05.2019,0:00:00,558.0
3361,21.05.2019,1:00:00,488.0
3362,21.05.2019,2:00:00,445.0
3363,21.05.2019,3:00:00,429.0
3364,21.05.2019,4:00:00,442.0
3365,21.05.2019,5:00:00,428.0
3366,21.05.2019,6:00:00,436.0
3367,21.05.2019,7:00:00,433.0
3368,21.05.2019,8:00:00,499.0
3369,21.05.2019,9:00:00,530.0
3370,21.05.2019,10:00:00,688.0
3371,21.05.2019,11:00:00,593.0
3372,21.05.2019,12:00:00,540.0
3373,21.05.2019,13:00:00,613.0
3374,21.05.2019,14:00:00,563.0
3375,21.05.2019,15:00:00,563.0
3376,21.05.2019,16:00:00,558.0
3377,21.05.2019,17:00:00,573.0
3378,21.05.2019,18:00:00,543.0
3379,21.05.2019,19:00:00,514.0
3380,21.05.2019,20:00:00,597.0
3381,21.05.2019,21:00:00,596.0
3382,21.05.2019,22:00:00,647.0
3383,21.05.2019,23:00:00,605.0
3384,22.05.2019,0:00:00,560.0
3385,22.05.2019,1:00:00,542.0
3386,22.05.2019,2:00:00,499.0
3387,22.05.2019,3:00:00,465.0
3388,22.05.2019,4:00:00,574.0
3389,22.05.2019,5:00:00,475.0
3390,22.05.2019,6:00:00,490.0
3391,22.05.2019,7:00:00,445.0
3392,22.05.2019,8:00:00,519.0
3393,22.05.2019,9:00:00,554.0
3394,22.05.2019,10:00:00,562.0
3395,22.05.2019,11:00:00,543.0
3396,22.05.2019,12:00:00,586.0
3397,22.05.2019,13:00:00,548.0
3398,22.05.2019,14:00:00,522.0
3399,22.05.2019,15:00:00,559.0
3400,22.05.2019,16:00:00,575.0
3401,22.05.2019,17:00:00,541.0
3402,22.05.2019,18:00:00,557.0
3403,22.05.2019,19:00:00,528.0
3404,22.05.2019,20:00:00,582.0
3405,22.05.2019,21:00:00,651.0
3406,22.05.2019,22:00:00,629.0
3407,22.05.2019,23:00:00,572.0
3408,23.05.2019,0:00:00,541.0
3409,23.05.2019,1:00:00,493.0
3410,23.05.2019,2:00:00,491.0
3411,23.05.2019,3:00:00,455.0
3412,23.05.2019,4:00:00,482.0
3413,23.05.2019,5:00:00,489.0
3414,23.05.2019,6:00:00,437.0
3415,23.05.2019,7:00:00,466.0
3416,23.05.2019,8:00:00,503.0
3417,23.05.2019,9:00:00,537.0
3418,23.05.2019,10:00:00,600.0
3419,23.05.2019,11:00:00,578.0
3420,23.05.2019,12:00:00,560.0
3421,23.05.2019,13:00:00,617.0
3422,23.05.2019,14:00:00,547.0
3423,23.05.2019,15:00:00,559.0
3424,23.05.2019,16:00:00,590.0
3425,23.05.2019,17:00:00,536.0
3426,23.05.2019,18:00:00,523.0
3427,23.05.2019,19:00:00,540.0
3428,23.05.2019,20:00:00,520.0
3429,23.05.2019,21:00:00,629.0
3430,23.05.2019,22:00:00,642.0
3431,23.05.2019,23:00:00,606.0
3432,24.05.2019,0:00:00,556.0
3433,24.05.2019,1:00:00,479.0
3434,24.05.2019,2:00:00,494.0
3435,24.05.2019,3:00:00,423.0
3436,24.05.2019,4:00:00,463.0
3437,24.05.2019,5:00:00,438.0
3438,24.05.2019,6:00:00,389.0
3439,24.05.2019,7:00:00,452.0
3440,24.05.2019,8:00:00,495.0
3441,24.05.2019,9:00:00,558.0
3442,24.05.2019,10:00:00,606.0
3443,24.05.2019,11:00:00,571.0
3444,24.05.2019,12:00:00,582.0
3445,24.05.2019,13:00:00,545.0
3446,24.05.2019,14:00:00,539.0
3447,24.05.2019,15:00:00,474.0
3448,24.05.2019,16:00:00,561.0
3449,24.05.2019,17:00:00,564.0
3450,24.05.2019,18:00:00,579.0
3451,24.05.2019,19:00:00,549.0
3452,24.05.2019,20:00:00,587.0
3453,24.05.2019,21:00:00,634.0
3454,24.05.2019,22:00:00,624.0
3455,24.05.2019,23:00:00,636.0
3456,25.05.2019,0:00:00,564.0
3457,25.05.2019,1:00:00,509.0
3458,25.05.2019,2:00:00,476.0
3459,25.05.2019,3:00:00,455.0
3460,25.05.2019,4:00:00,509.0
3461,25.05.2019,5:00:00,459.0
3462,25.05.2019,6:00:00,404.0
3463,25.05.2019,7:00:00,414.0
3464,25.05.2019,8:00:00,507.0
3465,25.05.2019,9:00:00,512.0
3466,25.05.2019,10:00:00,509.0
3467,25.05.2019,11:00:00,521.0
3468,25.05.2019,12:00:00,560.0
3469,25.05.2019,13:00:00,564.0
3470,25.05.2019,14:00:00,531.0
3471,25.05.2019,15:00:00,558.0
3472,25.05.2019,16:00:00,506.0
3473,25.05.2019,17:00:00,562.0
3474,25.05.2019,18:00:00,515.0
3475,25.05.2019,19:00:00,499.0
3476,25.05.2019,20:00:00,576.0
3477,25.05.2019,21:00:00,648.0
3478,25.05.2019,22:00:00,614.0
3479,25.05.2019,23:00:00,560.0
3480,26.05.2019,0:00:00,598.0
3481,26.05.2019,1:00:00,451.0
3482,26.05.2019,2:00:00,454.0
3483,26.05.2019,3:00:00,460.0
3484,26.05.2019,4:00:00,473.0
3485,26.05.2019,5:00:00,388.0
3486,26.05.2019,6:00:00,410.0
3487,26.05.2019,7:00:00,427.0
3488,26.05.2019,8:00:00,465.0
3489,26.05.2019,9:00:00,468.0
3490,26.05.2019,10:00:00,518.0
3491,26.05.2019,11:00:00,522.0
3492,26.05.2019,12:00:00,556.0
3493,26.05.2019,13:00:00,496.0
3494,26.05.2019,14:00:00,537.0
3495,26.05.2019,15:00:00,536.0
3496,26.05.2019,16:00:00,512.0
3497,26.05.2019,17:00:00,538.0
3498,26.05.2019,18:00:00,509.0
3499,26.05.2019,19:00:00,506.0
3500,26.05.2019,20:00:00,538.0
3501,26.05.2019,21:00:00,554.0
3502,26.05.2019,22:00:00,576.0
3503,26.05.2019,23:00:00,598.0
3504,27.05.2019,0:00:00,563.0
3505,27.05.2019,1:00:00,539.0
3506,27.05.2019,2:00:00,487.0
3507,27.05.2019,3:00:00,436.0
3508,27.05.2019,4:00:00,439.0
3509,27.05.2019,5:00:00,415.0
3510,27.05.2019,6:00:00,397.0
3511,27.05.2019,7:00:00,411.0
3512,27.05.2019,8:00:00,488.0
3513,27.05.2019,9:00:00,505.0
3514,27.05.2019,10:00:00,608.0
3515,27.05.2019,11:00:00,566.0
3516,27.05.2019,12:00:00,581.0
3517,27.05.2019,13:00:00,571.0
3518,27.05.2019,14:00:00,575.0
3519,27.05.2019,15:00:00,582.0
3520,27.05.2019,16:00:00,534.0
3521,27.05.2019,17:00:00,583.0
3522,27.05.2019,18:00:00,561.0
3523,27.05.2019,19:00:00,588.0
3524,27.05.2019,20:00:00,496.0
3525,27.05.2019,21:00:00,608.0
3526,27.05.2019,22:00:00,646.0
3527,27.05.2019,23:00:00,566.0
3528,28.05.2019,0:00:00,557.0
3529,28.05.2019,1:00:00,513.0
3530,28.05.2019,2:00:00,479.0
3531,28.05.2019,3:00:00,440.0
3532,28.05.2019,4:00:00,593.0044578888712
3533,28.05.2019,5:00:00,454.0
3534,28.05.2019,6:00:00,437.0
3535,28.05.2019,7:00:00,480.0
3536,28.05.2019,8:00:00,541.0
3537,28.05.2019,9:00:00,562.0
3538,28.05.2019,10:00:00,512.0
3539,28.05.2019,11:00:00,568.0
3540,28.05.2019,12:00:00,532.0
3541,28.05.2019,13:00:00,544.0
3542,28.05.2019,14:00:00,586.0
3543,28.05.2019,15:00:00,596.0
3544,28.05.2019,16:00:00,593.0
3545,28.05.2019,17:00:00,549.0
3546,28.05.2019,18:00:00,573.0
3547,28.05.2019,19:00:00,549.0
3548,28.05.2019,20:00:00,565.0
3549,28.05.2019,21:00:00,627.0
3550,28.05.2019,22:00:00,653.0
3551,28.05.2019,23:00:00,615.0
3552,29.05.2019,0:00:00,557.0
3553,29.05.2019,1:00:00,468.0
3554,29.05.2019,2:00:00,449.0
3555,29.05.2019,3:00:00,464.0
3556,29.05.2019,4:00:00,476.0
3557,29.05.2019,5:00:00,440.0
3558,29.05.2019,6:00:00,406.0
3559,29.05.2019,7:00:00,443.0
3560,29.05.2019,8:00:00,501.0
3561,29.05.2019,9:00:00,533.0
3562,29.05.2019,10:00:00,555.0
3563,29.05.2019,11:00:00,532.0
3564,29.05.2019,12:00:00,615.0
3565,29.05.2019,13:00:00,538.0
3566,29.05.2019,14:00:00,576.0
3567,29.05.2019,15:00:00,561.0
3568,29.05.2019,16:00:00,571.0
3569,29.05.2019,17:00:00,593.0
3570,29.05.2019,18:00:00,549.0
3571,29.05.2019,19:00:00,613.0
3572,29.05.2019,20:00:00,583.0
3573,29.05.2019,21:00:00,605.0
3574,29.05.2019,22:00:00,652.0
3575,29.05.2019,23:00:00,594.0
3576,30.05.2019,0:00:00,534.0
3577,30.05.2019,1:00:00,520.0
3578,30.05.2019,2:00:00,511.0
3579,30.05.2019,3:00:00,448.0
3580,30.05.2019,4:00:00,483.0
3581,30.05.2019,5:00:00,441.0
3582,30.05.2019,6:00:00,416.0
3583,30.05.2019,7:00:00,467.0
3584,30.05.2019,8:00:00,473.0
3585,30.05.2019,9:00:00,539.0
3586,30.05.2019,10:00:00,594.0
3587,30.05.2019,11:00:00,584.0
3588,30.05.2019,12:00:00,571.0
3589,30.05.2019,13:00:00,579.0
3590,30.05.2019,14:00:00,572.0
3591,30.05.2019,15:00:00,598.0
3592,30.05.2019,16:00:00,583.0
3593,30.05.2019,17:00:00,586.0
3594,30.05.2019,18:00:00,552.0
3595,30.05.2019,19:00:00,546.0
3596,30.05.2019,20:00:00,577.0
3597,30.05.2019,21:00:00,624.0
3598,30.05.2019,22:00:00,649.0
3599,30.05.2019,23:00:00,644.0
3600,31.05.2019,0:00:00,573.0
3601,31.05.2019,1:00:00,532.0
3602,31.05.2019,2:00:00,486.0
3603,31.05.2019,3:00:00,473.0
3604,31.05.2019,4:00:00,473.0
3605,31.05.2019,5:00:00,537.0
3606,31.05.2019,6:00:00,423.0
3607,31.05.2019,7:00:00,436.0
3608,31.05.2019,8:00:00,506.0
3609,31.05.2019,9:00:00,554.0
3610,31.05.2019,10:00:00,571.0
3611,31.05.2019,11:00:00,573.0
3612,31.05.2019,12:00:00,533.0
3613,31.05.2019,13:00:00,569.0
3614,31.05.2019,14:00:00,610.0
3615,31.05.2019,15:00:00,594.0
3616,31.05.2019,16:00:00,617.0
3617,31.05.2019,17:00:00,592.0
3618,31.05.2019,18:00:00,580.0
3619,31.05.2019,19:00:00,596.0
3620,31.05.2019,20:00:00,594.0
3621,31.05.2019,21:00:00,610.0
3622,31.05.2019,22:00:00,625.0
3623,31.05.2019,23:00:00,563.0
3624,01.06.2019,0:00:00,591.0
3625,01.06.2019,1:00:00,500.0
3626,01.06.2019,2:00:00,545.0
3627,01.06.2019,3:00:00,523.0
3628,01.06.2019,4:00:00,469.0
3629,01.06.2019,5:00:00,520.0
3630,01.06.2019,6:00:00,435.0
3631,01.06.2019,7:00:00,437.0
3632,01.06.2019,8:00:00,457.0
3633,01.06.2019,9:00:00,510.0
3634,01.06.2019,10:00:00,580.0
3635,01.06.2019,11:00:00,559.0
3636,01.06.2019,12:00:00,564.0
3637,01.06.2019,13:00:00,561.0
3638,01.06.2019,14:00:00,560.0
3639,01.06.2019,15:00:00,543.0
3640,01.06.2019,16:00:00,548.0
3641,01.06.2019,17:00:00,544.0
3642,01.06.2019,18:00:00,520.0
3643,01.06.2019,19:00:00,532.0
3644,01.06.2019,20:00:00,526.0
3645,01.06.2019,21:00:00,565.0
3646,01.06.2019,22:00:00,606.0
3647,01.06.2019,23:00:00,580.0
3648,02.06.2019,0:00:00,562.0
3649,02.06.2019,1:00:00,556.0
3650,02.06.2019,2:00:00,458.0
3651,02.06.2019,3:00:00,486.0
3652,02.06.2019,4:00:00,441.0
3653,02.06.2019,5:00:00,446.0
3654,02.06.2019,6:00:00,387.0
3655,02.06.2019,7:00:00,408.0
3656,02.06.2019,8:00:00,436.0
3657,02.06.2019,9:00:00,491.0
3658,02.06.2019,10:00:00,515.0
3659,02.06.2019,11:00:00,544.0
3660,02.06.2019,12:00:00,571.0
3661,02.06.2019,13:00:00,538.0
3662,02.06.2019,14:00:00,540.0
3663,02.06.2019,15:00:00,542.0
3664,02.06.2019,16:00:00,537.0
3665,02.06.2019,17:00:00,527.0
3666,02.06.2019,18:00:00,548.0
3667,02.06.2019,19:00:00,517.0
3668,02.06.2019,20:00:00,539.0
3669,02.06.2019,21:00:00,640.0
3670,02.06.2019,22:00:00,657.0
3671,02.06.2019,23:00:00,648.0
3672,03.06.2019,0:00:00,543.0
3673,03.06.2019,1:00:00,467.0
3674,03.06.2019,2:00:00,483.0
3675,03.06.2019,3:00:00,464.0
3676,03.06.2019,4:00:00,507.0
3677,03.06.2019,5:00:00,399.0
3678,03.06.2019,6:00:00,407.0
3679,03.06.2019,7:00:00,432.0
3680,03.06.2019,8:00:00,456.0
3681,03.06.2019,9:00:00,509.0
3682,03.06.2019,10:00:00,557.0
3683,03.06.2019,11:00:00,487.0
3684,03.06.2019,12:00:00,561.0
3685,03.06.2019,13:00:00,522.0
3686,03.06.2019,14:00:00,592.0
3687,03.06.2019,15:00:00,605.0
3688,03.06.2019,16:00:00,559.0
3689,03.06.2019,17:00:00,538.0
3690,03.06.2019,18:00:00,529.0
3691,03.06.2019,19:00:00,548.0
3692,03.06.2019,20:00:00,551.0
3693,03.06.2019,21:00:00,614.0
3694,03.06.2019,22:00:00,661.0
3695,03.06.2019,23:00:00,586.0
3696,04.06.2019,0:00:00,559.0
3697,04.06.2019,1:00:00,513.0
3698,04.06.2019,2:00:00,479.0
3699,04.06.2019,3:00:00,497.0
3700,04.06.2019,4:00:00,483.0
3701,04.06.2019,5:00:00,458.0
3702,04.06.2019,6:00:00,413.0
3703,04.06.2019,7:00:00,426.0
3704,04.06.2019,8:00:00,472.0
3705,04.06.2019,9:00:00,507.0
3706,04.06.2019,10:00:00,548.0
3707,04.06.2019,11:00:00,560.0
3708,04.06.2019,12:00:00,578.0
3709,04.06.2019,13:00:00,602.0
3710,04.06.2019,14:00:00,534.0
3711,04.06.2019,15:00:00,588.0
3712,04.06.2019,16:00:00,594.0
3713,04.06.2019,17:00:00,575.0
3714,04.06.2019,18:00:00,563.0
3715,04.06.2019,19:00:00,572.0
3716,04.06.2019,20:00:00,548.0
3717,04.06.2019,21:00:00,647.0
3718,04.06.2019,22:00:00,688.0
3719,04.06.2019,23:00:00,638.0
3720,05.06.2019,0:00:00,551.0
3721,05.06.2019,1:00:00,503.0
3722,05.06.2019,2:00:00,456.0
3723,05.06.2019,3:00:00,425.0
3724,05.06.2019,4:00:00,431.0
3725,05.06.2019,5:00:00,416.0
3726,05.06.2019,6:00:00,401.0
3727,05.06.2019,7:00:00,416.0
3728,05.06.2019,8:00:00,474.0
3729,05.06.2019,9:00:00,524.0
3730,05.06.2019,10:00:00,523.0
3731,05.06.2019,11:00:00,507.0
3732,05.06.2019,12:00:00,528.0
3733,05.06.2019,13:00:00,554.0
3734,05.06.2019,14:00:00,540.0
3735,05.06.2019,15:00:00,529.0
3736,05.06.2019,16:00:00,531.0
3737,05.06.2019,17:00:00,549.0
3738,05.06.2019,18:00:00,472.0
3739,05.06.2019,19:00:00,523.0
3740,05.06.2019,20:00:00,512.0
3741,05.06.2019,21:00:00,556.0
3742,05.06.2019,22:00:00,646.0
3743,05.06.2019,23:00:00,619.0
3744,06.06.2019,0:00:00,555.0
3745,06.06.2019,1:00:00,515.0
3746,06.06.2019,2:00:00,445.0
3747,06.06.2019,3:00:00,438.0
3748,06.06.2019,4:00:00,437.0
3749,06.06.2019,5:00:00,387.0
3750,06.06.2019,6:00:00,380.0
3751,06.06.2019,7:00:00,413.0
3752,06.06.2019,8:00:00,436.0
3753,06.06.2019,9:00:00,460.0
3754,06.06.2019,10:00:00,525.0
3755,06.06.2019,11:00:00,554.0
3756,06.06.2019,12:00:00,568.0
3757,06.06.2019,13:00:00,545.0
3758,06.06.2019,14:00:00,532.0
3759,06.06.2019,15:00:00,565.0
3760,06.06.2019,16:00:00,545.0
3761,06.06.2019,17:00:00,536.0
3762,06.06.2019,18:00:00,513.0
3763,06.06.2019,19:00:00,507.0
3764,06.06.2019,20:00:00,493.0
3765,06.06.2019,21:00:00,570.0
3766,06.06.2019,22:00:00,673.0
3767,06.06.2019,23:00:00,583.0
3768,07.06.2019,0:00:00,539.0
3769,07.06.2019,1:00:00,510.0
3770,07.06.2019,2:00:00,429.0
3771,07.06.2019,3:00:00,438.0
3772,07.06.2019,4:00:00,466.0
3773,07.06.2019,5:00:00,457.0
3774,07.06.2019,6:00:00,391.0
3775,07.06.2019,7:00:00,409.0
3776,07.06.2019,8:00:00,468.0
3777,07.06.2019,9:00:00,526.0
3778,07.06.2019,10:00:00,516.0
3779,07.06.2019,11:00:00,495.0
3780,07.06.2019,12:00:00,503.0
3781,07.06.2019,13:00:00,520.0
3782,07.06.2019,14:00:00,416.0
3783,07.06.2019,15:00:00,513.0
3784,07.06.2019,16:00:00,523.0
3785,07.06.2019,17:00:00,487.0
3786,07.06.2019,18:00:00,544.0
3787,07.06.2019,19:00:00,543.0
3788,07.06.2019,20:00:00,481.0
3789,07.06.2019,21:00:00,525.0
3790,07.06.2019,22:00:00,625.0
3791,07.06.2019,23:00:00,584.0
3792,08.06.2019,0:00:00,543.0
3793,08.06.2019,1:00:00,451.0
3794,08.06.2019,2:00:00,424.0
3795,08.06.2019,3:00:00,424.0
3796,08.06.2019,4:00:00,376.0
3797,08.06.2019,5:00:00,397.0
3798,08.06.2019,6:00:00,383.0
3799,08.06.2019,7:00:00,407.0
3800,08.06.2019,8:00:00,436.0
3801,08.06.2019,9:00:00,479.0
3802,08.06.2019,10:00:00,522.0
3803,08.06.2019,11:00:00,523.0
3804,08.06.2019,12:00:00,511.0
3805,08.06.2019,13:00:00,549.0
3806,08.06.2019,14:00:00,551.0
3807,08.06.2019,15:00:00,530.0
3808,08.06.2019,16:00:00,542.0
3809,08.06.2019,17:00:00,526.0
3810,08.06.2019,18:00:00,581.0
3811,08.06.2019,19:00:00,514.0
3812,08.06.2019,20:00:00,503.0
3813,08.06.2019,21:00:00,566.0
3814,08.06.2019,22:00:00,637.0
3815,08.06.2019,23:00:00,591.0
3816,09.06.2019,0:00:00,548.0
3817,09.06.2019,1:00:00,503.0
3818,09.06.2019,2:00:00,482.0
3819,09.06.2019,3:00:00,411.0
3820,09.06.2019,4:00:00,441.0
3821,09.06.2019,5:00:00,425.0
3822,09.06.2019,6:00:00,428.0
3823,09.06.2019,7:00:00,405.0
3824,09.06.2019,8:00:00,422.0
3825,09.06.2019,9:00:00,444.0
3826,09.06.2019,10:00:00,519.0
3827,09.06.2019,11:00:00,477.0
3828,09.06.2019,12:00:00,530.0
3829,09.06.2019,13:00:00,543.0
3830,09.06.2019,14:00:00,516.0
3831,09.06.2019,15:00:00,520.0
3832,09.06.2019,16:00:00,518.0
3833,09.06.2019,17:00:00,479.0
3834,09.06.2019,18:00:00,488.0
3835,09.06.2019,19:00:00,532.0
3836,09.06.2019,20:00:00,553.0
3837,09.06.2019,21:00:00,549.0
3838,09.06.2019,22:00:00,628.0
3839,09.06.2019,23:00:00,598.0
3840,10.06.2019,0:00:00,537.0
3841,10.06.2019,1:00:00,489.0
3842,10.06.2019,2:00:00,424.0
3843,10.06.2019,3:00:00,442.0
3844,10.06.2019,4:00:00,434.0
3845,10.06.2019,5:00:00,422.0
3846,10.06.2019,6:00:00,400.0
3847,10.06.2019,7:00:00,416.0
3848,10.06.2019,8:00:00,464.0
3849,10.06.2019,9:00:00,527.0
3850,10.06.2019,10:00:00,541.0
3851,10.06.2019,11:00:00,546.0
3852,10.06.2019,12:00:00,576.0
3853,10.06.2019,13:00:00,538.0
3854,10.06.2019,14:00:00,500.0
3855,10.06.2019,15:00:00,516.0
3856,10.06.2019,16:00:00,540.0
3857,10.06.2019,17:00:00,508.0
3858,10.06.2019,18:00:00,537.0
3859,10.06.2019,19:00:00,521.0
3860,10.06.2019,20:00:00,538.0
3861,10.06.2019,21:00:00,573.0
3862,10.06.2019,22:00:00,613.0
3863,10.06.2019,23:00:00,573.0
3864,11.06.2019,0:00:00,514.0
3865,11.06.2019,1:00:00,436.0
3866,11.06.2019,2:00:00,390.0
3867,11.06.2019,3:00:00,395.0
3868,11.06.2019,4:00:00,391.0
3869,11.06.2019,5:00:00,383.0
3870,11.06.2019,6:00:00,359.0
3871,11.06.2019,7:00:00,425.0
3872,11.06.2019,8:00:00,422.0
3873,11.06.2019,9:00:00,522.0
3874,11.06.2019,10:00:00,501.0
3875,11.06.2019,11:00:00,508.0
3876,11.06.2019,12:00:00,536.0
3877,11.06.2019,13:00:00,531.0
3878,11.06.2019,14:00:00,526.0
3879,11.06.2019,15:00:00,538.0
3880,11.06.2019,16:00:00,538.0
3881,11.06.2019,17:00:00,546.0
3882,11.06.2019,18:00:00,537.0
3883,11.06.2019,19:00:00,507.0
3884,11.06.2019,20:00:00,511.0
3885,11.06.2019,21:00:00,541.0
3886,11.06.2019,22:00:00,602.0
3887,11.06.2019,23:00:00,582.0
3888,12.06.2019,0:00:00,527.0
3889,12.06.2019,1:00:00,445.0
3890,12.06.2019,2:00:00,402.0
3891,12.06.2019,3:00:00,405.0
3892,12.06.2019,4:00:00,394.0
3893,12.06.2019,5:00:00,390.0
3894,12.06.2019,6:00:00,372.0
3895,12.06.2019,7:00:00,404.0
3896,12.06.2019,8:00:00,471.0
3897,12.06.2019,9:00:00,517.0
3898,12.06.2019,10:00:00,522.0
3899,12.06.2019,11:00:00,526.0
3900,12.06.2019,12:00:00,532.0
3901,12.06.2019,13:00:00,542.0
3902,12.06.2019,14:00:00,545.0
3903,12.06.2019,15:00:00,553.0
3904,12.06.2019,16:00:00,542.0
3905,12.06.2019,17:00:00,531.0
3906,12.06.2019,18:00:00,539.0
3907,12.06.2019,19:00:00,510.0
3908,12.06.2019,20:00:00,535.0
3909,12.06.2019,21:00:00,599.0
3910,12.06.2019,22:00:00,615.0
3911,12.06.2019,23:00:00,580.0
3912,13.06.2019,0:00:00,477.0
3913,13.06.2019,1:00:00,494.0
3914,13.06.2019,2:00:00,422.0
3915,13.06.2019,3:00:00,423.0
3916,13.06.2019,4:00:00,418.0
3917,13.06.2019,5:00:00,391.0
3918,13.06.2019,6:00:00,370.0
3919,13.06.2019,7:00:00,422.0
3920,13.06.2019,8:00:00,424.0
3921,13.06.2019,9:00:00,463.0
3922,13.06.2019,10:00:00,544.0
3923,13.06.2019,11:00:00,565.0
3924,13.06.2019,12:00:00,542.0
3925,13.06.2019,13:00:00,517.0
3926,13.06.2019,14:00:00,552.0
3927,13.06.2019,15:00:00,540.0
3928,13.06.2019,16:00:00,573.0
3929,13.06.2019,17:00:00,558.0
3930,13.06.2019,18:00:00,564.0
3931,13.06.2019,19:00:00,562.0
3932,13.06.2019,20:00:00,518.0
3933,13.06.2019,21:00:00,604.0
3934,13.06.2019,22:00:00,636.0
3935,13.06.2019,23:00:00,649.0
3936,14.06.2019,0:00:00,550.0
3937,14.06.2019,1:00:00,494.0
3938,14.06.2019,2:00:00,454.0
3939,14.06.2019,3:00:00,415.0
3940,14.06.2019,4:00:00,392.0
3941,14.06.2019,5:00:00,421.0
3942,14.06.2019,6:00:00,365.0
3943,14.06.2019,7:00:00,389.0
3944,14.06.2019,8:00:00,455.0
3945,14.06.2019,9:00:00,493.0
3946,14.06.2019,10:00:00,526.0
3947,14.06.2019,11:00:00,538.0
3948,14.06.2019,12:00:00,584.0
3949,14.06.2019,13:00:00,567.0
3950,14.06.2019,14:00:00,540.0
3951,14.06.2019,15:00:00,570.0
3952,14.06.2019,16:00:00,547.0
3953,14.06.2019,17:00:00,525.0
3954,14.06.2019,18:00:00,519.0
3955,14.06.2019,19:00:00,556.0
3956,14.06.2019,20:00:00,515.0
3957,14.06.2019,21:00:00,564.0
3958,14.06.2019,22:00:00,613.0
3959,14.06.2019,23:00:00,663.0
3960,15.06.2019,0:00:00,555.0
3961,15.06.2019,1:00:00,453.0
3962,15.06.2019,2:00:00,438.0
3963,15.06.2019,3:00:00,401.0
3964,15.06.2019,4:00:00,413.0
3965,15.06.2019,5:00:00,401.0
3966,15.06.2019,6:00:00,351.0
3967,15.06.2019,7:00:00,391.0
3968,15.06.2019,8:00:00,436.0
3969,15.06.2019,9:00:00,482.0
3970,15.06.2019,10:00:00,566.0
3971,15.06.2019,11:00:00,523.0
3972,15.06.2019,12:00:00,514.0
3973,15.06.2019,13:00:00,531.0
3974,15.06.2019,14:00:00,523.0
3975,15.06.2019,15:00:00,540.0
3976,15.06.2019,16:00:00,540.0
3977,15.06.2019,17:00:00,550.0
3978,15.06.2019,18:00:00,538.0
3979,15.06.2019,19:00:00,568.0
3980,15.06.2019,20:00:00,558.0
3981,15.06.2019,21:00:00,591.0
3982,15.06.2019,22:00:00,666.0
3983,15.06.2019,23:00:00,618.0
